application_id,customer_id,application_date,product_type,acquisition_channel,device_os,customer_age,gender,city_tier,employment_type,monthly_income_inr,existing_emi_inr,credit_score,credit_history_months,kyc_status,requested_amount_inr,approved_amount_inr,tenure_months,interest_rate_pct,emi_amount_inr,application_status,disbursed_flag,disbursal_tat_hours,emis_paid,days_past_due,default_flag,fraud_flag,prev_loans_with_us,app_sessions_last_30d,customer_nps,rejection_reason
APP403316,FC03407,2024-03-09,BNPL,Mobile App,iOS,28,Female,Tier 2,Salaried,42494.0,4711.0,801.0,57,Failed,7000.0,5800.0,6,16.46,1014.0,Approved,1,18.1,2.0,0.0,0.0,0,0,8,,
APP404655,FC01850,2024-07-30,Buy Now Pay Later,Partner Merchant,Android,180,Male,Tier 2,Salaried,12121.0,1985.0,655.0,33,VERIFIED,5300.0,,1,23.38,,Rejected,0,,,,,0,0,8,,High existing obligations
APP401920,FC02149,2024-11-09,Personal Loan,Website,Android,31,Female,Tier 3,Salaried,29338.0,21008.0,779.0,21,verified,258000.0,,36,16.81,,Rejected,0,,,,,0,1,8,8.0,High existing obligations
APP401046,FC00995,2024-10-25,Two Wheeler Loan,Mobile App,Not Captured,29,Female,Tier 2,Self Employed,88488.0,4796.0,718.0,44,Verified,106900.0,,12,22.57,,Rejected,0,,,,,0,0,6,5.0,High existing obligations
APP403117,FC01950,2024-01-01,Credit Line,DSA Agent,Android,26,Female,Tier 1,Gig Worker,14220.0,659.0,724.0,62,Verified,164400.0,163700.0,48,20.73,5045.0,Approved,1,12.2,6.0,0.0,0.0,0,0,10,,
APP405499,FC03432,2024-02-04,Credit Line,Website,Not Captured,35,Male,Tier 1,Salaried,40911.0,2918.0,,55,Verified,132200.0,132200.0,48,25.18,4397.0,Approved,1,16.9,33.0,0.0,0.0,0,0,6,9.0,
APP402605,FC02419,2024-11-11,Buy Now Pay Later,Partner Merchant,Android,29,Male,Tier 2,self employed,43673.0,2151.0,655.0,7,Verified,1000.0,,1,23.99,,Rejected,0,,,,,0,0,5,,High existing obligations
APP405122,FC04843,2023-09-03,Buy Now Pay Later,Mobile App,Android,24,Female,Tier 1,Self Employed,60108.0,284.0,688.0,28,Verified,7000.0,,3,22.78,,Under Review,0,,,,,0,2,7,10.0,
APP405981,FC02123,2024-05-30,PERSONAL LOAN,Mobile App,Android,29,Male,Tier 2,Self Employed,76952.0,7590.0,644.0,94,Pending,142000.0,,24,24.03,,Rejected,0,,,,,0,0,6,,Thin credit file
APP402097,FC00150,2024-11-20,Two Wheeler Loan,DSA Agent,iOS,48,Male,Tier 2,gig worker,28979.0,7706.0,585.0,89,Verified,72800.0,,48,26.26,,Under Review,0,,,,,0,0,8,,
APP401638,FC03291,07-05-2024,personal loan,DSA Agent,Android,33,Male,Tier 1,Gig Worker,30241.0,6296.0,601.0,17,Verified,263600.0,,12,26.43,,Rejected,0,,,,,0,1,12,3.0,High existing obligations
APP404246,FC04717,2024-11-13,Small Business Loan,Partner Merchant,iOS,47,Male,Tier 3,Salaried,52326.0,6990.0,,36,Verified,257200.0,,6,25.88,,Rejected,0,,,,,0,0,6,10.0,Low credit score
APP406531,FC01639,2024-07-04,Buy Now Pay Later,Mobile App,Android,50,Male,Tier 1,Salaried,65633.0,7227.0,656.0,34,VERIFIED,6800.0,,1,24.46,,Rejected,0,,,,,0,0,8,9.0,Low credit score
APP405446,FC00893,2024-08-03,Two Wheeler Loan,Mobile App,Android,37,Female,Tier 2,Self Employed,96828.0,6740.0,766.0,47,Pending,94200.0,87600.0,18,20.18,5681.0,Approved,1,12.8,14.0,0.0,0.0,0,1,5,5.0,
APP404798,FC03155,2023-09-09,Two Wheeler Loan,Mobile App,iOS,38,Male,Tier 1,Salaried,41241.0,8068.0,768.0,97,Verified,69900.0,69900.0,48,19.02,2091.0,Approved,1,35.9,5.0,0.0,0.0,0,1,5,,
APP402259,FC01801,2023-10-20,Personal Loan,Partner Merchant,Android,21,Female,Tier 1,Salaried,64178.0,524.0,759.0,43,Verified,212800.0,197600.0,24,19.93,10050.0,Approved,1,5.9,13.0,0.0,0.0,0,2,10,3.0,
APP406885,FC03374,2023-10-16,Personal Loan,Mobile App,Not Captured,31,Male,Tier 2,Salaried,62734.0,1440.0,790.0,36,Verified,154400.0,132100.0,24,18.13,6603.0,Approved,1,9.0,23.0,0.0,0.0,0,0,3,,
APP405154,FC03114,2024-11-03,Personal Loan,Partner Merchant,Android,27,Male,Tier 2,Salaried,36339.0,8669.0,,144,Verified,42500.0,,6,19.83,,Under Review,0,,,,,0,0,7,,
APP405060,FC03501,2024-09-27,Two Wheeler Loan,Partner Merchant,Android,42,Male,Tier 1,Gig Worker,16762.0,15463.0,686.0,22,Verified,95400.0,,48,22.74,,Rejected,0,,,,,0,0,12,10.0,Income below threshold
APP404777,FC00522,2024-08-09,Credit Line,Website,Android,27,Female,Tier 1,Salaried,19340.0,1084.0,725.0,34,Verified,178100.0,173100.0,36,22.22,6630.0,Approved,1,23.3,26.0,0.0,0.0,0,1,5,,
APP405983,FC01568,2023-10-13,Two Wheeler Loan,Mobile App,Android,38,Male,Tier 1,Salaried,54661.0,17179.0,833.0,27,Verified,75400.0,52800.0,18,18.51,3382.0,Approved,0,,,,,0,2,11,3.0,
APP404546,FC03170,2024-08-20,Buy Now Pay Later,Partner Merchant,Android,26,Male,Tier 2,Self Employed,68746.0,10184.0,658.0,35,Verified,2300.0,,1,22.69,,Rejected,0,,,,,0,1,8,7.0,Low credit score
APP405632,FC03083,2024-03-06,Personal Loan,Referral,Android,31,Male,Tier 1,Salaried,-25000.0,7760.0,688.0,46,Verified,166000.0,,6,21.26,,Under Review,0,,,,,0,2,6,6.0,
APP400470,FC00457,2023-12-23,Buy Now Pay Later,Mobile App,iOS,30,Male,Tier 1,Salaried,,8973.0,657.0,20,Verified,8700.0,,6,23.16,,Rejected,0,,,,,0,0,4,8.0,Low credit score
APP401711,FC01875,28/04/24,Buy Now Pay Later,Partner Merchant,Android,41,Male,Tier 1,Salaried,36088.0,10304.0,761.0,42,Pending,5800.0,4500.0,3,20.39,1551.0,Approved,1,9.8,1.0,0.0,0.0,0,0,5,7.0,
APP405920,FC00445,07-08-2024,Two Wheeler Loan,Website,Android,24,Male,Tier 3,Self Employed,86709.0,3810.0,673.0,82,Verified,68000.0,50100.0,18,24.4,3352.0,Approved,1,37.0,15.0,0.0,0.0,0,1,6,,
APP406616,FC03170,2023-11-21,Personal Loan,Website,Android,52,Male,Tier 3,Salaried,41587.0,1081.0,716.0,93,VERIFIED,155900.0,121200.0,48,20.36,3711.0,Approved,1,12.2,34.0,0.0,0.0,0,1,11,4.0,
APP404649,FC01091,2024-08-23,Credit Line,Mobile App,Android,41,Male,Tier 2,Self Employed,9500000.0,6035.0,748.0,2,Verified,101600.0,83300.0,48,19.31,2504.0,Approved,1,33.9,38.0,0.0,0.0,0,0,3,5.0,
APP400717,FC03216,2024-02-01,Two Wheeler Loan,DSA Agent,Android,35,Male,Tier 3,gig worker,35023.0,763.0,669.0,59,VERIFIED,87000.0,,18,23.94,,Under Review,0,,,,,0,1,10,5.0,
APP401747,FC05684,2023-12-15,BNPL,Referral,Not Captured,36,Male,Tier 1,Salaried,36816.0,6396.0,683.0,33,Verified,6000.0,,1,22.42,,Rejected,0,,,,,0,1,5,6.0,KYC mismatch
APP401553,FC02977,2023-12-14,bnpl,Partner Merchant,iOS,28,Male,Tier 1,Gig Worker,,475.0,597.0,43,Verified,4000.0,3700.0,6,24.11,661.0,Approved,1,2.1,0.0,102.0,1.0,0,1,11,6.0,
APP402816,FC00768,2024-08-25,Credit Line,Referral,Android,35,Male,Tier 1,Salaried,,3917.0,620.0,23,Verified,335300.0,,48,25.1,,Under Review,0,,,,,0,0,4,9.0,
APP406930,FC02672,2023-11-29,Personal Loan,Referral,iOS,37,Female,Tier 1,Salaried,59297.0,2958.0,790.0,4,Verified,159100.0,112900.0,6,17.34,19780.0,Approved,1,6.1,4.0,0.0,0.0,0,1,5,,
APP405864,FC01799,2024-06-26,Small Business Loan,Mobile App,Android,41,Male,Tier 1,Salaried,55974.0,321.0,817.0,26,Verified,539900.0,443100.0,6,19.32,78067.0,Approved,0,,,,,0,0,7,,
APP406248,FC00490,08-10-2023,Credit Line,DSA Agent,Android,38,Male,Tier 1,salaried,67963.0,17494.0,739.0,38,Pending,251800.0,,18,19.45,,Under Review,0,,,,,0,1,6,6.0,
APP401027,FC00173,2023-11-04,Personal Loan,Mobile App,Android,18,Male,Tier 1,Student,5616.0,7220.0,840.0,15,Verified,148300.0,148300.0,24,17.95,7400.0,Approved,1,4.8,6.0,18.0,0.0,0,3,8,,
APP401115,FC04777,2024-11-09,Personal Loan,Mobile App,iOS,36,Male,Tier 1,Self Employed,5000.0,7203.0,796.0,45,Verified,256000.0,,12,22.33,,Rejected,0,,,,,0,1,5,5.0,High existing obligations
APP405434,FC05741,2023-09-24,Personal Loan,Mobile App,Android,18,Male,Tier 1,Salaried,73175.0,1468.0,843.0,49,Verified,101000.0,83200.0,48,18.58,2469.0,Approved,1,3.6,3.0,0.0,0.0,0,1,8,10.0,
APP404401,FC04632,2024-05-05,Two Wheeler Loan,Referral,Android,47,Male,Tier 3,SALARIED,48413.0,16656.0,736.0,62,Verified,47100.0,,24,20.67,,Rejected,0,,,,,0,0,12,8.0,KYC mismatch
APP406983,FC02618,2024-01-16,Small Business Loan,Website,Android,26,Male,Tier 1,Self Employed,5000.0,12723.0,,39,Verified,389600.0,,6,23.53,,Rejected,0,,,,,0,2,3,4.0,KYC mismatch
APP402448,FC03447,2024-06-26,Credit Line,Partner Merchant,Android,27,Male,Tier 3,Self Employed,,668.0,873.0,57,Verified,168000.0,137000.0,36,15.7,4796.0,Approved,0,,,,,0,0,3,,
APP401299,FC05523,2024-08-20,Personal Loan,Mobile App,Android,35,Male,Tier 1,Salaried,79177.0,69.0,676.0,59,Verified,273100.0,,18,21.69,,Rejected,0,,,,,0,1,2,8.0,Low credit score
APP400512,FC05409,2024-03-20,Two Wheeler Loan,Referral,Android,31,Female,Tier 2,Salaried,82334.0,7153.0,737.0,26,Verified,111500.0,68600.0,6,22.06,12180.0,Approved,1,14.5,0.0,0.0,0.0,0,1,7,4.0,
APP402390,FC01728,2024-01-07,Personal Loan,Website,Android,24,Male,Tier 2,Salaried,49955.0,672.0,720.0,85,Verified,81100.0,81100.0,36,22.63,3124.0,Approved,1,4.8,36.0,0.0,0.0,0,3,7,,
APP401932,FC01004,2024-06-15,Credit Line,Partner Merchant,Android,40,Male,Tier 1,self employed,5000.0,9118.0,,129,Verified,162200.0,,48,24.59,,Rejected,0,,,,,0,0,8,5.0,Thin credit file
APP406241,FC01586,14-02-2024,Small Business Loan,Partner Merchant,Android,40,Male,Tier 2,Salaried,57603.0,3066.0,679.0,52,Verified,351300.0,,12,24.87,,Rejected,0,,,,,0,0,13,3.0,High existing obligations
APP402679,FC01049,2023-11-12,Personal Loan,Partner Merchant,Android,29,Male,Tier 2,Self-Employed,5000.0,18164.0,634.0,15,Verified,239800.0,,48,23.82,,Rejected,0,,,,,0,0,5,,Thin credit file
APP402801,FC05526,2024-11-04,Credit Line,Mobile App,iOS,45,Female,Tier 2,Salaried ,30423.0,6856.0,700.0,44,Verified,206100.0,145400.0,12,20.21,13484.0,Approved,0,,,,,0,1,5,,
APP400823,FC05648,2024-03-12,Small Business Loan,Mobile App,iOS,33,Male,Tier 1,Salaried,96079.0,305.0,680.0,44,Verified,373200.0,,36,24.84,,Under Review,0,,,,,0,0,2,,
APP401022,FC03556,2024-03-03,Buy Now Pay Later,DSA Agent,iOS,33,Male,Tier 2,Self Employed,5000.0,3342.0,528.0,39,Pending,11400.0,,1,24.91,,Rejected,0,,,,,0,0,5,8.0,Low credit score
APP405236,FC05332,2024-07-19,Buy Now Pay Later,Mobile App,iOS,30,Male,Tier 3,Gig Worker,19914.0,3060.0,734.0,41,Verified,8500.0,,3,20.69,,Under Review,0,,,,,0,0,7,5.0,
APP400070,FC02812,31/10/23,Buy Now Pay Later,Website,Android,28,Female,Tier 1,Salaried,37500.0,3714.0,825.0,21,Verified,4400.0,4400.0,1,17.83,4465.0,Approved,1,16.4,1.0,0.0,0.0,0,2,10,10.0,
APP400796,FC01502,2024-07-09,Credit Line,Mobile App,Android,41,Male,Tier 2,Salaried,50450.0,21526.0,708.0,48,Verified,78200.0,,18,19.7,,Under Review,0,,,,,0,1,7,,
APP406296,FC03736,2024-02-25,Buy Now Pay Later,Website,iOS,30,Male,Tier 2,Student,20992.0,2612.0,808.0,38,Verified,1100.0,1000.0,3,22.4,346.0,Approved,0,,,,,0,0,6,,
APP403041,FC01888,2023-09-10,Two Wheeler Loan,DSA Agent,Android,36,Female,Tier 2,Salaried,65764.0,427.0,663.0,30,Verified,99300.0,73800.0,6,23.56,13159.0,Approved,1,8.1,4.0,0.0,0.0,0,2,8,7.0,
APP400915,FC01986,2024-03-09,Two Wheeler Loan,Mobile App,Android,40,Male,Tier 1,Salaried,38067.0,19229.0,857.0,23,Verified,85900.0,85900.0,6,15.4,14967.0,Approved,1,12.3,2.0,0.0,0.0,0,0,3,,
APP401577,FC04133,2024-08-12,Buy Now Pay later,Referral,Android,30,Female,Tier 1,Salaried,5000.0,6228.0,680.0,13,Verified,12300.0,,6,20.66,,Rejected,0,,,,,0,0,2,,Thin credit file
APP405278,FC01421,2024-08-22,Buy Now Pay Later,DSA Agent,Android,24,Male,Tier 2,Gig Worker,39363.0,21023.0,746.0,36,Verified,6100.0,,6,20.8,,Under Review,0,,,,,0,0,3,6.0,
APP404631,FC01419,2023-11-12,Buy Now Pay later,Mobile App,Android,30,Male,Tier 1,Self Employed,76028.0,3494.0,678.0,40,Verified,7700.0,6600.0,6,22.32,1173.0,Approved,1,13.6,3.0,0.0,0.0,0,0,8,,
APP400404,FC02034,2024-05-08,Credit Line,Mobile App,Android,24,Female,Tier 2,Self Employed,5000.0,1277.0,619.0,54,VERIFIED,163500.0,,18,26.96,,Rejected,0,,,,,0,0,2,,KYC mismatch
APP401559,FC04558,2024-09-02,Credit Line,DSA Agent,Android,34,Male,Tier 3,Salaried,78782.0,3953.0,624.0,35,Verified,398200.0,,6,24.29,,Under Review,0,,,,,0,1,4,,
APP406303,FC01442,2024-06-11,Buy Now Pay Later,Mobile App,Android,39,Male,Tier 2,Self Employed,50205.0,567.0,804.0,30,Verified,1000.0,600.0,6,19.14,106.0,Approved,1,7.3,2.0,0.0,0.0,0,0,8,,
APP405870,FC02160,2024-09-02,Personal Loan,DSA Agent,Android,40,Female,Tier 1,gig worker,17357.0,10425.0,849.0,55,Verified,141100.0,126300.0,6,19.56,22267.0,Approved,0,,,,,0,0,6,7.0,
APP403686,FC03840,2024-10-13,Two Wheeler Loan,Mobile App,Android,30,Male,Tier 1,Self Employed,13901.0,2346.0,711.0,60,Verified,80300.0,,12,21.75,,Rejected,0,,,,,0,1,10,,Low credit score
APP401234,FC03671,2024-04-27,PERSONAL LOAN,DSA Agent,iOS,25,Male,Tier 1,Salaried,48223.0,1006.0,687.0,29,Verified,1000.0,2500.0,36,23.85,23.0,Approved,1,8.9,9.0,0.0,0.0,0,0,4,,
APP406001,FC00555,2024-06-04,Buy Now Pay Later,Website,Android,39,Male,Tier 1,Gig Worker,5000.0,3669.0,741.0,37,Verified,8800.0,7300.0,1,19.52,7419.0,Approved,1,16.0,0.0,20.0,0.0,0,0,5,8.0,
APP401252,FC03216,2024-04-24,Two Wheeler Loan,Partner Merchant,Android,38,Female,Tier 1,Gig Worker,,10286.0,747.0,52,Verified,79500.0,69500.0,48,19.28,2088.0,Approved,1,12.0,34.0,0.0,0.0,0,1,7,8.0,
APP402066,FC05273,2024-01-27,Small Business Loan,Referral,Android,27,Female,Tier 1,SALARIED,56586.0,9856.0,726.0,40,Verified,409600.0,,12,22.87,,Under Review,0,,,,,0,2,6,7.0,
APP400036,FC04959,2024-04-16,Credit Line,Mobile App,Android,32,Male,Tier 2,Gig Worker,37447.0,1328.0,700.0,15,Verified,201200.0,201200.0,24,23.19,10556.0,Approved,1,6.4,5.0,0.0,0.0,0,0,7,,
APP404723,FC05755,20-01-2024,Small Business Loan,Mobile App,Not Captured,29,Male,Tier 3,Gig Worker,28617.0,15714.0,503.0,56,Verified,597500.0,,6,28.7,,Rejected,0,,,,,0,0,7,7.0,Low credit score
APP400005,FC05761,2024-08-26,Personal Loan,Mobile App,Android,48,Female,Tier 2,Salaried,56181.0,4199.0,706.0,125,Verified,277500.0,,18,22.75,,Under Review,0,,,,,0,0,5,7.0,
APP401119,FC00179,21-10-2023,Personal Loan,Website,Not Captured,24,Male,Tier 2,Salaried,58119.0,3064.0,706.0,18,Verified,174700.0,,48,21.67,,Rejected,0,,,,,0,1,7,9.0,KYC mismatch
APP404885,FC01431,2024-01-05,Personal Loan,DSA Agent,Android,22,Male,Tier 1,Salaried,38159.0,560.0,845.0,27,Verified,182000.0,182000.0,36,15.9,6390.0,Approved,1,11.5,7.0,0.0,0.0,0,0,3,,
APP402979,FC05041,2024-09-09,Small Business Loan,DSA Agent,iOS,25,Male,Tier 2,Gig Worker,26034.0,6608.0,706.0,8,Verified,489100.0,,18,20.07,,Rejected,0,,,,,0,0,5,8.0,Low credit score
APP406571,FC03547,2024-05-15,Personal Loan,Website,Android,38,Female,Tier 1,Self Employed,59437.0,7632.0,790.0,71,Verified,241500.0,179800.0,24,18.77,9043.0,Approved,0,,,,,0,3,9,,
APP401657,FC01355,2023-12-11,Buy Now Pay Later,Website,Android,34,Male,Tier 1,Salaried,45694.0,1490.0,806.0,18,Verified,6500.0,5400.0,6,18.69,950.0,Approved,1,14.3,6.0,0.0,0.0,0,0,5,4.0,
APP403968,FC03057,2024-04-03,Credit Line,Mobile App,Android,31,Male,Tier 2,Gig Worker,18333.0,6533.0,633.0,114,Verified,366600.0,,36,23.92,,Under Review,0,,,,,0,0,7,5.0,
APP401358,FC03396,2024-09-20,Two Wheeler Loan,Mobile App,Android,53,Male,Tier 2,Gig Worker,17619.0,2527.0,633.0,91,Verified,61100.0,59600.0,6,24.01,10640.0,Approved,1,31.7,2.0,33.0,0.0,0,1,7,5.0,
APP400827,FC02730,11-10-2023,Buy Now Pay Later,Referral,Not Captured,43,Male,Tier 1,Gig Worker,5541.0,9623.0,722.0,47,Verified,1000.0,,3,23.73,,Rejected,0,,,,,0,2,6,10.0,Thin credit file
APP406732,FC03603,2023-09-01,Two Wheeler Loan,DSA Agent,Not Captured,41,Female,Tier 3,Salaried,96090.0,1991.0,616.0,20,Pending,115700.0,114300.0,12,24.68,10846.0,Approved,0,,,,,0,0,3,,
APP400962,FC02333,2024-07-14,Personal Loan,Mobile App,Android,24,Male,Tier 1,Salaried,49183.0,3267.0,617.0,31,Verified,267900.0,,18,26.91,,Under Review,0,,,,,0,1,7,5.0,
APP404153,FC02410,09/07/24,Personal Loan,Mobile App,Android,26,Male,Tier 2,Salaried,27498.0,8884.0,734.0,9,Failed,209600.0,,24,21.52,,Rejected,0,,,,,0,0,7,9.0,KYC mismatch
APP400437,FC03123,2024-11-21,Small Business Loan,Mobile App,Android,48,Male,Tier 2,Salaried,14714.0,13074.0,695.0,60,VERIFIED,595800.0,,18,24.04,,Rejected,0,,,,,0,1,2,,High existing obligations
APP403573,FC05783,2024-04-12,Buy Now Pay Later,Website,Not Captured,39,Female,Tier 2,Salaried,25157.0,7106.0,734.0,19,Verified,4900.0,3300.0,1,19.15,3353.0,Approved,1,1.3,0.0,0.0,0.0,0,0,7,,
APP402110,FC00364,2023-10-29,Buy Now Pay Later,Referral,Android,39,Female,Tier 1,Salaried,39434.0,4050.0,573.0,25,Verified,7200.0,,3,25.79,,Rejected,0,,,,,0,1,6,9.0,KYC mismatch
APP400922,FC05277,2024-03-03,Buy Now Pay Later,Partner Merchant,iOS,25,Male,Tier 2,Self Employed,79990.0,21124.0,754.0,33,Verified,9800.0,9000.0,1,18.84,9141.0,Approved,1,25.3,1.0,45.0,0.0,0,1,8,,
APP401591,FC00972,29-03-2024,PERSONAL LOAN,Referral,Android,49,Female,Tier 1,Salaried,28503.0,3446.0,660.0,56,Verified,165000.0,92200.0,6,22.95,16412.0,Approved,0,,,,,0,1,8,7.0,
APP400480,FC03314,2024-04-11,Credit Line,Website,Not Captured,19,Male,Tier 2,SelfEmployed,,8927.0,706.0,19,Verified,92700.0,,12,23.77,,Rejected,0,,,,,0,0,7,10.0,Income below threshold
APP403508,FC00660,2023-11-16,Buy Now Pay Later,Website,iOS,33,Male,Tier 2,Salaried,97867.0,2066.0,794.0,39,Verified,5800.0,4300.0,1,17.11,4361.0,Approved,1,2.7,1.0,0.0,0.0,0,0,10,4.0,
APP401784,FC02020,2024-02-13,Buy Now Pay Later,Mobile App,Android,39,Female,Tier 1,Self Employed,115842.0,4376.0,776.0,38,Verified,7100.0,,3,21.78,,Under Review,0,,,,,0,0,16,8.0,
APP401422,FC01476,2023-10-06,PERSONAL LOAN,Mobile App,iOS,21,Male,Tier 2,Gig Worker,,7667.0,750.0,20,Verified,88200.0,88200.0,12,20.36,8186.0,Approved,0,,,,,0,0,8,6.0,
APP403297,FC02586,2024-04-23,Small Business Loan,Partner Merchant,Not Captured,27,Female,Tier 2,Gig Worker,44170.0,1390.0,629.0,26,Verified,577000.0,,12,25.0,,Rejected,0,,,,,0,1,13,7.0,Low credit score
APP405637,FC01549,2023-11-27,Credit Line,Mobile App,Android,19,Male,Tier 3,self employed,5000.0,987.0,682.0,41,Verified,132000.0,113500.0,36,23.15,4402.0,Approved,1,23.0,16.0,51.0,0.0,0,1,6,,
APP401168,FC03523,2024-03-08,Small Business Loan,Mobile App,Android,18,Male,Tier 3,Salaried,71058.0,3718.0,620.0,17,Verified,386700.0,,12,22.96,,Under Review,0,,,,,0,2,6,4.0,
APP405698,FC00600,07-08-2024,Small Business Loan,Website,Not Captured,49,Male,Tier 2,Self Employed,40477.0,14908.0,606.0,21,Failed,23500.0,,24,26.14,,Rejected,0,,,,,0,0,8,9.0,Thin credit file
APP406302,FC02595,2023-12-22,personal loan,Partner Merchant,Android,22,Female,Tier 2,Salaried,26638.0,11505.0,,12,Verified,109800.0,107900.0,24,18.13,5394.0,Approved,1,10.1,14.0,0.0,0.0,0,2,6,,
APP404955,FC02016,06/09/23,Personal Loan,Mobile App,Android,40,Female,Tier 2,Self Employed,25505.0,10280.0,735.0,45,Verified,272300.0,231800.0,12,20.3,21506.0,Approved,0,,,,,0,1,7,5.0,
APP400566,FC01933,03-02-2024,Credit Line,Website,iOS,30,Male,Tier 2,Self Employed,12315.0,2657.0,,30,Verified,206100.0,,36,22.69,,Under Review,0,,,,,0,0,10,8.0,
APP404728,FC00339,2024-11-12,Buy Now Pay Later,Partner Merchant,Android,39,Male,Tier 1,Salaried,45450.0,1096.0,781.0,8,Failed,9000.0,7600.0,1,21.61,7737.0,Approved,1,18.3,0.0,0.0,0.0,0,1,8,,
APP406893,FC03447,2024-06-16,Buy Now Pay Later,Mobile App,Android,23,Male,Tier 2,Salaried,51438.0,14817.0,,56,Verified,11300.0,10000.0,3,20.94,3450.0,Approved,0,,,,,0,1,4,8.0,
APP405133,FC00567,2023-09-19,Personal Loan,Mobile App,Not Captured,31,Male,Tier 3,Salaried,87894.0,1677.0,814.0,32,Failed,299200.0,254000.0,36,15.89,8916.0,Approved,1,21.1,6.0,0.0,0.0,0,0,9,,
APP400955,FC00844,2024-05-05,Two Wheeler Loan,Partner Merchant,Android,29,Female,Tier 1,Self Employed,77258.0,555.0,758.0,8,Verified,88000.0,67800.0,48,22.88,2169.0,Approved,1,4.1,7.0,0.0,0.0,0,1,5,8.0,
APP404660,FC04975,2023-10-10,Credit Line,Referral,Android,39,Female,Tier 1,Salaried,46757.0,3348.0,753.0,9,Verified,114600.0,114600.0,6,21.97,20342.0,Approved,1,19.8,1.0,0.0,0.0,0,1,6,8.0,
APP400704,FC04687,2023-09-18,Personal Loan,Mobile App,iOS,31,Male,Tier 1,Salaried,15976.0,3380.0,615.0,55,Verified,256500.0,,12,27.0,,Under Review,0,,,,,0,0,5,5.0,
APP403604,FC00791,2024-02-07,Personal Loan,Website,Android,33,Male,Tier 1,Self Employed,83720.0,2876.0,791.0,38,Verified,203800.0,152800.0,12,21.05,14231.0,Approved,1,9.7,4.0,0.0,0.0,0,1,11,8.0,
APP401188,FC00130,2024-11-05,Personal Loan,DSA Agent,Android,25,Male,Tier 2,Salaried,102670.0,7326.0,664.0,37,Verified,179400.0,,18,22.01,,Rejected,0,,,,,0,0,7,7.0,KYC mismatch
APP406197,FC01874,2024-01-05,Credit Line,Mobile App,Android,30,Female,Tier 2,Salaried,61856.0,2213.0,720.0,19,Verified,176600.0,176600.0,12,22.66,16585.0,Approved,1,35.1,0.0,0.0,0.0,0,0,8,,
APP406159,FC00766,2024-07-20,Personal Loan,Website,Android,31,Male,Tier 3,Salaried,61746.0,1871.0,546.0,27,Verified,48600.0,,6,28.13,,Rejected,0,,,,,0,0,6,7.0,Income below threshold
APP400577,FC01331,2024-07-11,Small Business Loan,Partner Merchant,Android,28,Male,Tier 1,Self Employed,53050.0,5628.0,761.0,48,Verified,414000.0,233300.0,6,17.2,40857.0,Approved,1,2.2,3.0,0.0,0.0,0,0,4,8.0,
APP404797,FC00913,2023-10-03,Small Business Loan,Mobile App,Android,21,Male,Tier 2,Salaried,88496.0,2631.0,598.0,20,Verified,357500.0,,18,28.36,,Rejected,0,,,,,0,0,5,,Low credit score
APP406963,FC02942,2024-10-03,personal loan,Mobile App,Android,40,Female,Tier 1,Self Employed,74157.0,4111.0,686.0,57,Verified,286400.0,286400.0,6,25.11,51290.0,Approved,0,,,,,0,1,4,,
APP404179,FC01420,2024-06-05,Credit Line,Mobile App,Android,20,Male,Tier 3,Gig Worker,23797.0,6363.0,645.0,58,Verified,119000.0,,48,29.63,,Rejected,0,,,,,0,1,7,,High existing obligations
APP404615,FC01492,2024-09-13,Credit Line,Mobile App,Android,180,Female,Tier 2,Salaried,45289.0,8087.0,,92,Verified,109300.0,,48,23.18,,Rejected,0,,,,,0,0,6,6.0,High existing obligations
APP404661,FC02772,2024-06-17,Two Wheeler Loan,Partner Merchant,Android,33,Female,Tier 1,Salaried,72320.0,6346.0,,82,Verified,51000.0,,36,18.78,,Rejected,0,,,,,0,0,9,7.0,KYC mismatch
APP403213,FC00136,2024-04-07,Two Wheeler Loan,Mobile App,Android,21,Male,Tier 3,Self Employed,88819.0,17771.0,557.0,29,Verified,104200.0,,6,25.09,,Rejected,0,,,,,0,0,4,,Low credit score
APP402096,FC03088,2024-05-18,Small Business Loan,Mobile App,iOS,29,Male,Tier 2,Gig-Worker,15413.0,5909.0,551.0,48,Verified,356200.0,,12,28.62,,Rejected,0,,,,,0,2,5,4.0,Income below threshold
APP401622,FC00280,2024-03-17,Buy Now Pay Later,Mobile App,Android,37,Male,Tier 1,Salaried,59543.0,10208.0,853.0,24,Verified,12600.0,12600.0,6,16.51,2202.0,Approved,1,4.3,1.0,0.0,0.0,0,0,10,7.0,
APP406725,FC05651,2024-02-02,Two Wheeler Loan,Mobile App,Android,27,Female,Tier 3,self employed,36641.0,17065.0,737.0,40,Verified,79500.0,,48,18.32,,Under Review,0,,,,,0,2,6,,
APP405705,FC01693,02/12/23,Personal Loan,Partner Merchant,Android,39,Male,Tier 1,Gig Worker,27238.0,52.0,828.0,12,Pending,195300.0,195300.0,36,18.79,7138.0,Approved,1,32.9,10.0,0.0,0.0,0,1,9,9.0,
APP401175,FC01261,2023-11-06,Buy Now Pay Later,Mobile App,Not Captured,35,Male,Tier 1,Salaried,71101.0,28121.0,796.0,37,Verified,4300.0,,3,18.75,,Rejected,0,,,,,0,1,7,7.0,Low credit score
