application_id,customer_id,application_date,product_type,acquisition_channel,device_os,customer_age,gender,city_tier,employment_type,monthly_income_inr,existing_emi_inr,credit_score,credit_history_months,kyc_status,requested_amount_inr,approved_amount_inr,tenure_months,interest_rate_pct,emi_amount_inr,application_status,disbursed_flag,disbursal_tat_hours,emis_paid,days_past_due,default_flag,fraud_flag,prev_loans_with_us,app_sessions_last_30d,customer_nps,rejection_reason,dti_ratio
APP405575,FC01850,2024-10-21,Personal Loan,Referral,iOS,31.0,Male,Tier 1,Self Employed,70876.0,2189.0,532.0,71,Verified,165500.0,,48,30.41,,Rejected,0,,,,,0,1,10,8.0,Thin credit file,0.0308849257858795
APP404021,FC00172,2024-11-18,BNPL,Mobile App,iOS,40.0,Male,Tier 2,Salaried,61679.0,2956.0,772.0,19,Verified,10800.0,8100.0,1,18.57,8225.0,Approved,1,9.5,1.0,0.0,0.0,0,0,5,6.0,,0.0479255500251301
APP404771,FC04281,2024-08-13,BNPL,Partner Merchant,Android,27.0,Male,Tier 1,Salaried,58178.0,2112.0,684.0,79,Verified,7800.0,,3,23.99,,Rejected,0,,,,,0,0,2,4.0,Income below threshold,0.0363023823438413
APP402873,FC02647,2024-02-02,BNPL,Mobile App,Android,44.0,Male,Tier 3,Gig Worker,38704.0,2110.0,751.0,13,Verified,3900.0,3400.0,1,23.37,3466.0,Approved,1,10.4,0.0,0.0,0.0,0,0,11,6.0,,0.0545163290615957
APP401945,FC05238,2024-08-22,BNPL,Referral,Android,29.0,Female,Tier 3,Self Employed,129563.0,4095.0,832.0,95,Verified,6100.0,3400.0,6,16.78,595.0,Approved,1,12.8,4.0,0.0,0.0,0,0,6,2.0,,0.0316062456102436
APP403244,FC03106,2024-06-26,Small Business Loan,Mobile App,iOS,27.0,Female,Tier 2,Self Employed,42870.0,3665.0,761.0,12,Verified,566300.0,,48,20.7,,Under Review,0,,,,,0,1,5,8.0,,0.0854910193608584
APP406521,FC00903,2024-02-01,BNPL,Mobile App,iOS,34.0,Female,Tier 3,Salaried,36911.0,5144.0,694.0,67,Verified,2900.0,2200.0,6,22.54,391.0,Approved,1,4.7,0.0,0.0,0.0,0,2,4,9.0,,0.1393622497358511
APP401451,FC00225,2024-07-07,BNPL,Mobile App,iOS,33.0,Male,Tier 3,Student,19204.0,11515.0,601.0,19,Verified,5600.0,,1,28.71,,Rejected,0,,,,,0,1,7,4.0,KYC mismatch,0.5996146636117475
APP403971,FC03293,2024-03-26,BNPL,DSA Agent,Android,31.0,Male,Tier 3,Salaried,50449.0,3158.0,,44,Verified,10400.0,8100.0,6,25.24,1451.0,Approved,1,3.7,6.0,0.0,0.0,0,0,9,10.0,,0.062597871117366
APP406237,FC00093,2024-05-29,BNPL,Referral,Android,35.0,Male,Tier 1,Self Employed,47379.0,7640.0,770.0,41,Verified,6900.0,5100.0,1,23.04,5198.0,Approved,1,8.5,1.0,0.0,0.0,0,0,3,,,0.1612528757466388
APP401787,FC01658,2023-09-22,Small Business Loan,Mobile App,Not Captured,25.0,Female,Tier 2,Self Employed,78857.0,1933.0,739.0,17,Verified,316500.0,315400.0,18,22.77,20849.0,Approved,0,,,,,0,1,8,8.0,,0.0245127255665318
APP402945,FC05320,13/02/24,Personal Loan,Mobile App,iOS,31.0,Male,Tier 1,Student,9047.0,7275.0,746.0,10,Failed,141900.0,,18,22.06,,Under Review,0,,,,,0,1,4,7.0,,0.8041339670609041
APP403803,FC05248,2023-09-20,Personal Loan,Mobile App,Android,48.0,Male,Tier 2,Gig Worker,24392.0,14413.0,,28,Verified,1000.0,,36,25.38,,Rejected,0,,,,,0,1,10,,KYC mismatch,0.5908904558871761
APP404379,FC00166,2024-04-09,Personal Loan,Website,Android,28.0,Male,Tier 3,Salaried,32501.0,9371.0,725.0,54,Verified,84700.0,73800.0,18,20.9,4812.0,Approved,1,1.8,11.0,0.0,0.0,0,0,7,,,0.2883295898587735
APP402820,FC01082,2024-05-25,Small Business Loan,Mobile App,Android,37.0,Male,Tier 3,Salaried,33393.0,2074.0,650.0,59,Verified,857100.0,780600.0,6,24.48,139545.0,Approved,1,1.9,3.0,68.0,0.0,0,0,4,7.0,,0.0621088252028868
APP403891,FC03413,2023-10-09,Personal Loan,Partner Merchant,Android,32.0,Female,Tier 2,Self Employed,55744.0,3759.0,650.0,40,Verified,115500.0,,6,24.62,,Rejected,0,,,,,0,0,3,,High existing obligations,0.0674332663605051
APP405547,FC04030,2024-03-04,Two Wheeler Loan,Website,Android,42.0,Male,Tier 1,Salaried,21615.0,1300.0,566.0,59,Verified,87000.0,,6,25.6,,Rejected,0,,,,,0,1,8,10.0,Low credit score,0.0601434189220448
APP405004,FC05095,10-09-2023,Personal Loan,Mobile App,iOS,33.0,Male,Tier 1,Gig Worker,22304.0,2165.0,813.0,65,Verified,140800.0,128100.0,6,20.15,22622.0,Approved,1,14.7,5.0,0.0,0.0,0,1,10,,,0.0970677905308464
APP402258,FC04856,2024-03-08,Small Business Loan,Mobile App,Android,25.0,Male,Tier 1,Self Employed,38400.0,6065.0,675.0,35,Verified,615400.0,,24,24.45,,Under Review,0,,,,,1,2,9,7.0,,0.1579427083333333
APP405205,FC05396,2023-09-09,BNPL,DSA Agent,Android,20.0,Female,Tier 1,Salaried,94322.0,5920.0,787.0,22,Failed,8300.0,6800.0,6,21.92,1207.0,Approved,1,2.3,1.0,0.0,0.0,0,0,5,7.0,,0.0627637242636924
APP402611,FC04814,2024-05-14,BNPL,Website,Android,36.0,Male,Tier 2,Salaried,81150.0,7070.0,812.0,23,Verified,8100.0,5100.0,6,16.43,891.0,Approved,1,5.4,1.0,0.0,0.0,0,1,2,,,0.0871226124460874
APP406477,FC05783,2024-03-11,Two Wheeler Loan,Referral,Android,28.0,Male,Tier 2,Salaried,63868.0,6161.0,757.0,21,Verified,49200.0,49200.0,18,20.4,3196.0,Approved,1,8.4,12.0,0.0,0.0,0,0,3,,,0.0964645832028558
APP403252,FC05579,2024-07-15,BNPL,Partner Merchant,Android,18.0,Male,Tier 2,Salaried,53449.0,16993.0,,49,Verified,8000.0,,6,23.1,,Rejected,0,,,,,0,2,12,6.0,Thin credit file,0.3179292409586708
APP405460,FC04373,2023-12-31,Personal Loan,Mobile App,Android,33.0,Male,Tier 2,Salaried,9343.0,415.0,,15,Verified,89700.0,59100.0,18,25.98,4000.0,Approved,1,7.1,8.0,0.0,0.0,0,0,9,9.0,,0.0444182810660387
APP404706,FC00334,2024-11-19,Small Business Loan,DSA Agent,Android,32.0,Male,Tier 3,Salaried,70826.0,8978.0,775.0,99,Verified,322100.0,295300.0,48,21.23,9181.0,Approved,0,,,,,0,0,7,8.0,,0.126761358823031
APP406417,FC04274,21/07/24,Credit Line,Mobile App,iOS,33.0,Female,Tier 2,Salaried,41201.0,14504.0,788.0,52,Verified,74800.0,68900.0,12,18.19,6323.0,Approved,1,13.1,3.0,0.0,0.0,0,1,8,6.0,,0.3520302905269289
APP405519,FC00643,17/02/24,Credit Line,Mobile App,Android,35.0,Female,Tier 1,Salaried,44235.0,7508.0,693.0,44,Failed,61900.0,59800.0,48,20.82,1846.0,Approved,1,7.7,45.0,0.0,0.0,0,0,8,6.0,,0.1697298519272069
APP401540,FC05003,2023-10-07,Two Wheeler Loan,Website,Android,39.0,Female,Tier 1,Salaried,23635.0,12396.0,708.0,30,Verified,50900.0,,36,22.43,,Under Review,0,,,,,0,2,10,7.0,,0.5244764121006981
APP404337,FC04975,2023-10-31,Credit Line,Mobile App,iOS,46.0,Female,Tier 1,Salaried,81199.0,552.0,714.0,63,Verified,284500.0,,48,24.79,,Under Review,0,,,,,0,0,11,7.0,,0.0067981132772571
APP401995,FC00115,2023-09-18,Credit Line,Website,Android,24.0,Male,Tier 3,Self Employed,77601.0,1464.0,769.0,15,Verified,91900.0,80600.0,12,19.84,7460.0,Approved,1,15.0,2.0,0.0,0.0,0,0,7,,,0.0188657362662852
APP402751,FC02803,2023-12-02,Two Wheeler Loan,Mobile App,Android,36.0,Female,Tier 2,Salaried,53706.0,5830.0,900.0,61,Pending,87600.0,76400.0,48,14.24,2097.0,Approved,1,41.5,1.0,0.0,0.0,0,0,5,7.0,,0.1085539790712397
APP405282,FC02554,2024-01-07,Small Business Loan,Website,iOS,18.0,Female,Tier 2,Salaried,62626.0,2154.0,758.0,73,Failed,671000.0,,48,21.59,,Rejected,0,,,,,0,1,8,,High existing obligations,0.0343946603647047
APP406773,FC05710,2023-10-29,BNPL,Website,Android,34.0,Female,Tier 1,Self Employed,115765.0,8730.0,697.0,11,Verified,11000.0,,3,24.83,,Rejected,0,,,,,0,0,5,,Low credit score,0.0754113937718654
APP402092,FC01407,2024-07-14,Small Business Loan,Mobile App,Android,30.0,Male,Tier 3,Salaried,44573.0,5257.0,683.0,13,Verified,45300.0,45300.0,24,22.24,2355.0,Approved,1,7.0,24.0,0.0,0.0,0,1,6,6.0,,0.1179413546317277
APP403760,FC00960,2024-01-26,Personal Loan,Partner Merchant,iOS,26.0,Female,Tier 3,Self Employed,55042.0,5101.0,718.0,20,Verified,39300.0,35900.0,24,25.84,1931.0,Approved,1,13.2,4.0,0.0,0.0,0,1,5,,,0.0926746847861633
APP401723,FC04583,2024-06-17,Personal Loan,Website,Android,39.0,Male,Tier 3,Salaried,40903.0,1513.0,693.0,26,Verified,212900.0,,6,24.06,,Rejected,0,,,,,0,0,8,7.0,Thin credit file,0.0369899518372735
APP402220,FC00272,2023-10-29,Credit Line,DSA Agent,Not Captured,26.0,Male,Tier 2,Salaried,18928.0,22710.0,775.0,65,Failed,146900.0,,24,19.71,,Rejected,0,,,,,0,2,7,,Thin credit file,1.1998098055790365
APP400872,FC05687,2024-08-02,Small Business Loan,Mobile App,Not Captured,52.0,Female,Tier 1,Self Employed,80677.0,1971.0,776.0,37,Failed,423800.0,,48,18.68,,Rejected,0,,,,,0,0,7,,Low credit score,0.0244307547380294
APP403632,FC03562,2023-11-03,BNPL,DSA Agent,Android,28.0,Female,Tier 1,Self Employed,100534.0,13.0,624.0,4,Verified,2900.0,2800.0,3,26.95,976.0,Approved,1,2.2,0.0,0.0,0.0,0,1,3,,,0.0001293094873376
APP401049,FC02611,2024-01-23,Two Wheeler Loan,Website,Android,27.0,Female,Tier 2,Salaried,45055.0,2458.0,900.0,24,Verified,77100.0,69700.0,12,15.24,6299.0,Approved,0,,,,,0,0,8,,,0.0545555432249472
APP404357,FC01934,23-06-2024,Small Business Loan,Mobile App,Android,26.0,Male,Tier 1,Gig Worker,38519.0,7713.0,614.0,18,Verified,344500.0,,24,25.71,,Under Review,0,,,,,0,1,5,,,0.2002388431683065
APP405969,FC01948,2024-08-08,BNPL,Mobile App,Not Captured,40.0,Male,Tier 2,Salaried,7481.0,18604.0,717.0,46,Verified,2900.0,,1,22.15,,Rejected,0,,,,,0,0,9,7.0,KYC mismatch,2.486833311054672
APP406652,FC04730,2024-10-10,Two Wheeler Loan,Mobile App,Android,18.0,Male,Tier 1,Salaried,52980.0,6353.0,795.0,25,Verified,57800.0,41800.0,36,21.8,1592.0,Approved,1,14.6,9.0,80.0,0.0,0,0,8,,,0.1199131747829369
APP405063,FC04163,2024-10-02,Two Wheeler Loan,Website,Android,41.0,Female,Tier 3,Gig Worker,37726.0,323.0,751.0,38,Verified,87600.0,60600.0,6,22.45,10772.0,Approved,1,17.0,5.0,0.0,0.0,0,0,2,10.0,,0.0085617346127339
APP406137,FC04311,2024-06-01,Personal Loan,DSA Agent,Android,33.0,Female,Tier 1,Self Employed,15179.0,11411.0,738.0,34,Verified,142600.0,,48,19.9,,Rejected,0,,,,,0,0,9,7.0,Thin credit file,0.7517623031820277
APP401203,FC04475,2024-07-21,Small Business Loan,Mobile App,iOS,26.0,Male,Tier 3,Salaried,33438.0,4740.0,627.0,35,Verified,385800.0,,6,24.35,,Rejected,0,,,,,0,2,9,7.0,Low credit score,0.1417548896465099
APP403173,FC00063,26/02/24,Small Business Loan,Partner Merchant,Android,27.0,Female,Tier 1,Salaried,74167.0,3040.0,702.0,83,Verified,478400.0,307000.0,18,23.22,20361.0,Approved,1,34.1,1.0,0.0,0.0,0,0,9,,,0.0409885798266075
APP406533,FC02976,2023-11-08,Personal Loan,Mobile App,Android,28.0,Male,Tier 3,Salaried,35910.0,3129.0,697.0,54,Verified,87300.0,,18,23.37,,Rejected,0,,,,,0,0,6,,High existing obligations,0.0871345029239766
APP405922,FC04483,26/12/23,BNPL,Mobile App,iOS,35.0,Female,Tier 1,Gig Worker,43841.0,175.0,735.0,70,Verified,4700.0,4400.0,6,22.16,781.0,Approved,1,3.5,3.0,0.0,0.0,0,1,3,4.0,,0.003991697269679
APP403869,FC05008,2024-01-29,Small Business Loan,Partner Merchant,Android,29.0,Female,Tier 1,Self Employed,68133.0,3084.0,,68,Verified,521000.0,,24,19.22,,Under Review,0,,,,,0,0,7,5.0,,0.045264409317071
APP401659,FC03173,2023-09-13,Small Business Loan,Mobile App,Android,18.0,Male,Tier 2,Salaried,12966.0,2797.0,789.0,11,Verified,204100.0,148500.0,36,20.71,5573.0,Approved,1,5.6,15.0,0.0,0.0,0,1,7,10.0,,0.2157180317754126
APP401572,FC05574,2024-10-04,Credit Line,Partner Merchant,Android,29.0,Male,Tier 1,Salaried,38508.0,1420.0,,52,Verified,157300.0,148000.0,6,22.58,26316.0,Approved,1,6.5,4.0,86.0,0.0,0,0,3,,,0.0368754544510231
APP404708,FC02265,21-03-2024,Personal Loan,Mobile App,Android,27.0,Male,Tier 1,Salaried,5000.0,58.0,742.0,18,Verified,201700.0,165600.0,18,20.56,10769.0,Approved,1,15.1,18.0,0.0,0.0,0,2,8,,,0.0116
APP400560,FC05243,2024-01-10,Credit Line,DSA Agent,Android,23.0,Male,Tier 1,Salaried,89692.0,3138.0,802.0,28,Pending,116700.0,103800.0,36,21.69,3948.0,Approved,1,4.0,29.0,0.0,0.0,1,0,3,4.0,,0.0349863978950185
APP402226,FC04831,2023-09-26,Personal Loan,Website,Android,31.0,Male,Tier 2,Salaried,60085.0,14805.0,683.0,47,Failed,178600.0,139700.0,48,22.11,4410.0,Approved,0,,,,,0,1,10,7.0,,0.2464009320129816
APP405514,FC05318,2024-02-27,BNPL,Mobile App,Android,21.0,Male,Tier 2,Self Employed,,16486.0,805.0,31,Verified,5800.0,5200.0,3,17.45,1784.0,Approved,1,6.8,1.0,0.0,0.0,0,1,4,10.0,,
APP402233,FC04182,2023-12-08,BNPL,DSA Agent,iOS,44.0,Male,Tier 3,Salaried,40229.0,3831.0,767.0,104,Verified,9100.0,6600.0,6,21.76,1171.0,Approved,1,8.1,6.0,64.0,0.0,0,0,7,,,0.0952298093415198
APP405804,FC03252,15/09/24,Credit Line,Website,Android,29.0,Male,Tier 2,Salaried,76890.0,5224.0,,3,Verified,233200.0,,6,23.51,,Rejected,0,,,,,0,0,6,,Income below threshold,0.0679412147223306
APP406754,FC04221,2024-03-21,Credit Line,Website,Android,42.0,Male,Tier 1,Salaried,55036.0,870.0,592.0,41,Verified,13700.0,,12,26.65,,Rejected,0,,,,,0,1,3,,High existing obligations,0.0158078348717203
APP400798,FC00554,2023-10-17,BNPL,Partner Merchant,Android,29.0,Male,Tier 1,Self Employed,18669.0,22.0,664.0,31,Verified,4100.0,2800.0,1,22.89,2853.0,Approved,1,6.4,0.0,0.0,0.0,0,2,5,8.0,,0.0011784241255557
APP400466,FC02962,2024-09-05,BNPL,Mobile App,Android,31.0,Male,Tier 2,Salaried,36969.0,5763.0,526.0,40,Pending,5500.0,,3,26.66,,Rejected,0,,,,,0,0,3,5.0,Low credit score,0.1558873650896697
APP404068,FC03062,2024-06-15,Small Business Loan,Referral,Android,47.0,Female,Tier 3,Salaried,40062.0,3581.0,803.0,24,Verified,385500.0,385500.0,18,17.78,24557.0,Approved,1,6.0,6.0,0.0,0.0,0,0,8,9.0,,0.0893864510009485
APP403372,FC01632,2023-10-25,Personal Loan,Mobile App,Not Captured,30.0,Male,Tier 1,Salaried,15253.0,4258.0,692.0,31,Verified,268900.0,,12,22.75,,Rejected,0,,,,,0,0,6,,Thin credit file,0.2791581983872025
APP401305,FC01503,2023-12-13,Personal Loan,Mobile App,Android,36.0,Female,Tier 2,Student,0.0,36585.0,684.0,32,Verified,298500.0,,48,23.39,,Rejected,0,,,,,0,0,3,5.0,High existing obligations,inf
APP401717,FC02561,2024-07-29,Two Wheeler Loan,Mobile App,Android,35.0,Female,Tier 2,Gig Worker,5000.0,2563.0,,37,Verified,105900.0,,12,26.73,,Rejected,0,,,,,0,0,7,,High existing obligations,0.5126
APP406642,FC01801,2023-12-11,Credit Line,Mobile App,Android,32.0,Male,Tier 3,Salaried,78470.0,18191.0,594.0,36,Verified,68600.0,,12,25.46,,Under Review,0,,,,,0,1,5,,,0.2318210781190263
APP402967,FC00196,29/06/24,BNPL,Mobile App,Not Captured,34.0,Male,Tier 2,Salaried,80484.0,5185.0,714.0,59,Verified,5100.0,5000.0,3,24.19,1734.0,Approved,1,8.6,3.0,0.0,0.0,0,1,4,,,0.064422742408429
APP402429,FC01121,2024-01-09,Credit Line,Mobile App,Android,31.0,Male,Tier 2,Self Employed,,8447.0,603.0,22,Verified,151500.0,,18,24.21,,Rejected,0,,,,,0,0,6,8.0,Low credit score,
APP404594,FC04731,2023-11-01,BNPL,Website,Android,40.0,Male,Tier 1,Salaried,29658.0,1468.0,832.0,62,Verified,5500.0,4100.0,3,16.95,1405.0,Approved,1,24.1,3.0,0.0,0.0,0,0,5,7.0,,0.0494976060422145
APP405082,FC05486,2024-11-08,Personal Loan,Mobile App,Android,39.0,Male,Tier 3,Gig Worker,38814.0,9210.0,821.0,45,Verified,85000.0,57500.0,36,17.77,2072.0,Approved,1,11.5,36.0,116.0,1.0,0,1,10,5.0,,0.2372855155356314
APP400869,FC05012,2023-11-05,Small Business Loan,Mobile App,Android,29.0,Male,Tier 2,Gig Worker,33146.0,16122.0,692.0,65,Verified,507300.0,,24,23.43,,Rejected,0,,,,,0,1,8,8.0,High existing obligations,0.486393531647861
APP405626,FC00370,2023-10-29,BNPL,Mobile App,Android,43.0,Female,Tier 1,Salaried,35893.0,4042.0,,48,Verified,9400.0,,6,25.92,,Under Review,0,,,,,0,1,6,6.0,,0.1126124871144791
APP406629,FC00810,2024-07-29,Small Business Loan,Mobile App,Android,28.0,Male,Tier 3,Salaried,45868.0,712.0,721.0,36,Verified,429100.0,401700.0,18,21.19,26246.0,Approved,1,15.8,7.0,0.0,0.0,0,0,8,10.0,,0.0155228045696346
APP402785,FC04496,2024-04-27,Personal Loan,Mobile App,Android,36.0,Male,Tier 3,Salaried,50307.0,6144.0,584.0,12,Verified,78100.0,,18,23.12,,Rejected,0,,,,,0,1,13,,Low credit score,0.1221301210567118
APP402584,FC01711,2024-05-12,Personal Loan,Partner Merchant,iOS,37.0,Male,Tier 2,Gig Worker,31508.0,4882.0,716.0,26,Verified,58100.0,49000.0,24,23.33,2574.0,Approved,1,5.5,8.0,0.0,0.0,0,0,7,8.0,,0.1549447759299225
APP400050,FC03562,2023-09-05,Credit Line,Mobile App,Android,36.0,Male,Tier 1,Self Employed,60465.0,5165.0,679.0,28,Verified,153700.0,,24,21.66,,Rejected,0,,,,,0,1,1,6.0,Income below threshold,0.0854213181179194
APP406035,FC04252,2024-04-23,BNPL,Website,Android,26.0,Female,Tier 1,Student,11948.0,7089.0,786.0,32,Verified,7100.0,4900.0,6,20.94,867.0,Approved,0,,,,,0,1,11,,,0.5933210579176431
APP402838,FC03384,04-10-2024,Small Business Loan,DSA Agent,Android,37.0,Male,Tier 3,Salaried,50636.0,4357.0,727.0,91,Verified,472200.0,,12,22.95,,Rejected,0,,,,,0,1,3,9.0,KYC mismatch,0.0860455012244253
APP405907,FC05770,2023-10-12,Personal Loan,Website,iOS,40.0,Male,Tier 2,Self Employed,57823.0,14843.0,843.0,49,Verified,37400.0,37400.0,12,20.77,3478.0,Approved,0,,,,,0,1,4,4.0,,0.2566971620289504
APP405397,FC01751,2023-09-06,BNPL,Mobile App,iOS,,Male,Tier 1,Gig Worker,31797.0,1885.0,803.0,49,Verified,2400.0,1800.0,1,17.53,1826.0,Approved,0,,,,,0,2,7,7.0,,0.059282322231657
APP400652,FC05413,2023-10-11,BNPL,Partner Merchant,Android,31.0,Male,Tier 2,Gig Worker,44433.0,11068.0,672.0,14,Verified,4100.0,4000.0,6,26.21,719.0,Approved,1,15.1,6.0,0.0,0.0,0,1,4,5.0,,0.2490941417414984
APP403373,FC00611,2024-02-14,BNPL,Mobile App,Android,28.0,Female,Tier 1,Self Employed,65777.0,2597.0,593.0,40,Verified,7000.0,5600.0,1,25.13,5717.0,Approved,1,4.9,0.0,49.0,0.0,0,0,3,,,0.0394818857655411
APP400151,FC04292,2024-09-19,Two Wheeler Loan,Website,Android,26.0,Male,Tier 3,Self Employed,82783.0,1905.0,842.0,16,Verified,41500.0,41500.0,48,18.31,1226.0,Approved,0,,,,,0,0,8,9.0,,0.0230119710568595
APP401211,FC00784,2024-08-02,Small Business Loan,Partner Merchant,Not Captured,30.0,Male,Tier 1,Student,5000.0,6259.0,584.0,42,Verified,251200.0,,24,24.98,,Rejected,0,,,,,0,0,7,8.0,KYC mismatch,1.2518
APP402293,FC02795,2024-08-30,Two Wheeler Loan,Partner Merchant,Android,34.0,Male,Tier 1,Gig Worker,5861.0,2174.0,690.0,38,Verified,90000.0,90000.0,36,20.57,3371.0,Approved,1,6.4,9.0,85.0,0.0,1,1,6,4.0,,0.3709264630609111
APP402887,FC04663,2024-09-17,Personal Loan,Mobile App,Android,38.0,Male,Tier 1,Salaried,52230.0,6429.0,643.0,27,Verified,152700.0,,48,23.51,,Rejected,0,,,,,0,1,9,8.0,Income below threshold,0.123090178058587
APP403715,FC03987,20/11/23,Personal Loan,Website,Android,37.0,Male,Tier 1,Gig Worker,,5043.0,628.0,5,Verified,216600.0,,48,24.65,,Rejected,0,,,,,0,1,2,10.0,KYC mismatch,
APP404711,FC00774,2024-09-05,Two Wheeler Loan,Website,Android,38.0,Male,Tier 3,Salaried,13491.0,2704.0,837.0,27,Verified,81600.0,62600.0,12,17.54,5725.0,Approved,1,0.2,7.0,0.0,0.0,0,1,6,7.0,,0.2004299162404566
APP403282,FC01342,25-01-2024,Credit Line,Referral,Android,31.0,Female,Tier 2,Self Employed,5000.0,507.0,612.0,100,Verified,184800.0,,36,25.33,,Rejected,0,,,,,0,1,6,,Thin credit file,0.1014
APP405729,FC02703,2024-10-14,Personal Loan,Mobile App,Android,38.0,Male,Tier 2,Self Employed,35668.0,11352.0,577.0,45,Failed,245800.0,155900.0,12,24.86,14807.0,Approved,1,16.2,10.0,59.0,0.0,0,1,8,,,0.3182684759448245
APP401576,FC04384,2024-06-11,BNPL,Partner Merchant,iOS,18.0,Male,Tier 3,Self Employed,89338.0,2182.0,741.0,82,Failed,7500.0,6200.0,6,20.9,1097.0,Approved,1,22.1,4.0,72.0,0.0,0,2,6,6.0,,0.0244240972486511
APP402247,FC05759,2024-09-15,Personal Loan,Partner Merchant,Android,30.0,Female,Tier 1,Self Employed,113300.0,10471.0,670.0,30,Verified,144600.0,,6,21.49,,Rejected,0,,,,,0,0,2,4.0,KYC mismatch,0.0924183583406884
APP405559,FC01347,2024-07-10,Credit Line,Partner Merchant,Android,41.0,Female,Tier 1,Salaried,87900.0,10988.0,629.0,70,Verified,190100.0,133500.0,48,27.93,4647.0,Approved,1,9.7,46.0,0.0,0.0,0,3,6,,,0.1250056882821388
APP402877,FC04909,2024-03-25,Small Business Loan,Mobile App,Android,45.0,Female,Tier 3,Student,5000.0,4178.0,756.0,12,Verified,448300.0,,18,22.13,,Rejected,0,,,,,0,1,7,,High existing obligations,0.8356
APP403659,FC00466,2023-09-07,Small Business Loan,Referral,Android,52.0,Male,Tier 3,Gig Worker,44459.0,5321.0,748.0,26,Verified,810600.0,810600.0,48,22.8,18804.0,Approved,1,8.1,42.0,35.0,0.0,0,1,10,,,0.1196833037180323
APP402424,FC00494,2024-02-04,Credit Line,Partner Merchant,Android,42.0,Male,Tier 1,Gig Worker,36982.0,1365.0,649.0,42,Verified,179200.0,,24,21.77,,Under Review,0,,,,,0,0,10,8.0,,0.0369098480341787
APP402411,FC01683,2024-05-14,Personal Loan,Website,Not Captured,33.0,Female,Tier 1,Salaried,107837.0,21591.0,626.0,32,Pending,156500.0,,18,23.2,,Under Review,0,,,,,0,0,6,9.0,,0.2002188488181236
APP400525,FC01351,2024-07-04,Two Wheeler Loan,Mobile App,iOS,30.0,Male,Tier 1,Gig Worker,10798.0,12583.0,639.0,109,Verified,39100.0,,18,26.95,,Rejected,0,,,,,0,1,9,7.0,High existing obligations,1.1653083904426746
APP402179,FC02032,2024-08-17,Personal Loan,Partner Merchant,Android,40.0,Female,Tier 2,Self Employed,39956.0,5750.0,761.0,13,Pending,80300.0,62600.0,24,24.62,3329.0,Approved,1,5.0,19.0,0.0,0.0,0,0,6,,,0.1439082991290419
APP402748,FC00848,2024-09-23,Personal Loan,Mobile App,iOS,21.0,Female,Tier 2,Self Employed,23604.0,8130.0,723.0,40,Verified,182800.0,,48,20.85,,Rejected,0,,,,,0,0,9,4.0,Income below threshold,0.3444331469242501
APP402939,FC01947,2023-10-26,Credit Line,Mobile App,iOS,26.0,Female,Tier 3,Salaried,23235.0,10046.0,765.0,29,Verified,132100.0,,36,20.38,,Rejected,0,,,,,0,0,4,10.0,Thin credit file,0.4323649666451474
APP401494,FC04456,2024-04-20,Two Wheeler Loan,Mobile App,iOS,18.0,Male,Tier 2,Self Employed,5000.0,17238.0,,29,Verified,33300.0,,36,20.29,,Rejected,0,,,,,0,0,2,7.0,KYC mismatch,3.4476
APP404073,FC02682,2024-01-27,Small Business Loan,Mobile App,Android,41.0,Female,Tier 2,Salaried,119042.0,3339.0,627.0,24,Verified,298100.0,,36,25.07,,Under Review,0,,,,,0,2,9,8.0,,0.0280489239092085
APP402586,FC02971,2024-03-15,Small Business Loan,Mobile App,Android,29.0,Male,Tier 2,Salaried,21437.0,9001.0,900.0,13,Verified,552500.0,432100.0,18,14.99,26954.0,Approved,1,7.9,10.0,31.0,0.0,0,0,5,2.0,,0.4198815132714465
APP400734,FC01249,2023-12-28,Credit Line,Referral,iOS,28.0,Male,Tier 3,Salaried,43645.0,3564.0,622.0,80,Verified,222600.0,,18,25.17,,Rejected,0,,,,,0,0,7,6.0,KYC mismatch,0.0816588383549089
APP401875,FC04694,2023-09-09,Credit Line,Website,Android,39.0,Male,Tier 2,Gig Worker,39403.0,5001.0,635.0,26,Verified,166900.0,,18,23.08,,Rejected,0,,,,,0,2,3,8.0,Income below threshold,0.126919270106337
APP406681,FC00467,2023-12-01,Two Wheeler Loan,Mobile App,Android,38.0,Male,Tier 2,Self Employed,80594.0,4591.0,785.0,24,Verified,89100.0,69200.0,12,19.32,6388.0,Approved,1,3.7,10.0,0.0,0.0,0,0,5,7.0,,0.0569645383030994
APP405733,FC05151,2023-11-04,Personal Loan,Partner Merchant,Android,25.0,Female,Tier 3,Gig Worker,19227.0,10948.0,819.0,44,Verified,170300.0,170300.0,24,16.75,8400.0,Approved,1,5.1,9.0,0.0,0.0,0,1,11,5.0,,0.5694076038903625
APP406574,FC01421,05/07/24,Two Wheeler Loan,Mobile App,iOS,37.0,Female,Tier 2,Salaried,30827.0,2089.0,733.0,80,Verified,81200.0,60800.0,48,20.14,1855.0,Approved,1,11.7,25.0,0.0,0.0,0,0,8,,,0.0677652707042527
APP400477,FC04548,2024-08-09,Credit Line,Website,iOS,24.0,Female,Tier 1,Salaried,45473.0,9274.0,781.0,24,Verified,244500.0,,12,22.17,,Rejected,0,,,,,0,0,9,6.0,KYC mismatch,0.2039451982495107
